"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","ST","KRET","KCOV","PRET","PCOV","FGBLK","FGXP","ST GRD","KOFF GRD","PUNT GRD","FGXP","KEY","PEN","TKL","AST","MT"
"","","157622","","386087","","Addison Nichols","arkansas-razorbacks","ARKANSAS","63","C","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","157628","","385524","","Weylin Lapuaho","byu-cougars","BYU","61","G","2024","48","0","0","0","0","0","41","65.2","","","","2","0-0","0","0","0"
"","","157633","","386889","","Paul Fitzgerald","utah-utes","UTAH","D40","ED","2024","19","1","2","7","0","8","0","61.6","","","","0","0-0","0","0","0"
"","","157639","","407674","","Benji Gosnell","virginia-tech-hokies","VA TECH","82","TE","2024","67","0","1","0","0","0","62","65","","","","2","0-0","0","0","0"
"","","157642","","407671","","Johnny Garrett","virginia-tech-hokies","VA TECH","79","T","2024","56","0","0","0","0","0","54","64.5","","","","0","0-0","0","0","0"
"","","157643","","407691","","Brody Meadows","virginia-tech-hokies","VA TECH","77","G","2024","26","0","0","0","0","0","24","63.6","","","","0","0-0","0","0","0"
"","","157644","","395316","","Xayvion Turner-Bradshaw","virginia-tech-hokies","VA TECH","05","WR","2024","32","0","4","25","0","0","0","64.5","","60.5","","1","0-0","0","0","0"
"","","157645","","395318","","Dae'Quan Wright","mississippi-rebels","OLE MISS","08","TE","2024","22","18","0","0","0","0","2","59.7","61.8","","","1","0-0","0","0","0"
"","","157646","","407661","","Christian Epling","virginia-tech-hokies","VA TECH","S96","LS","2024","128","0","0","0","63","0","62","72.4","","","","8","0-0","1","1","0"
"","","157647","","386514","","Harrison Saint Germain","virginia-tech-hokies","VA TECH","87","TE","2024","187","59","0","0","63","0","62","67.3","","","","7","0-0","2","0","2"
"","","157650","","395319","","Mansoor Delane","virginia-tech-hokies","VA TECH","D04","CB","2024","63","0","3","8","0","45","0","63.6","","60.3","","0","0-0","0","0","0"
"","","157652","","423083","","Devin Alves","virginia-tech-hokies","VA TECH","D11","S","2024","107","3","46","27","23","5","0","60.2","","","","6","0-0","0","0","0"
"","","157653","","400016","","Xavier Chaplin","virginia-tech-hokies","VA TECH","65","T","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","157654","","386425","","Keyshawn Burgos","virginia-tech-hokies","VA TECH","D02","ED","2024","41","0","7","3","0","28","0","90.4","","","","1","0-0","0","0","0"
"","","157655","","394235","","Braelin Moore","virginia-tech-hokies","VA TECH","61","C","2024","8","0","0","0","0","0","5","61.6","","","","0","0-0","0","0","0"
"","","157659","","399707","","John Love","virginia-tech-hokies","VA TECH","S17","K","2024","64","0","1","0","0","0","62","61.5","60","","91.4","20","0-0","0","0","0"
"","","157690","","386011","","Jordyn Tyson","arizona-state-sun-devils","ARIZONA ST","00","WR","2024","4","2","1","0","0","0","0","60.4","","","","0","0-0","0","0","0"
"","","157691","","394657","","Anthony Hankerson","oregon-state-beavers","OREGON ST","00","HB","2024","4","1","0","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","157694","","386014","","Van Wells","oregon-state-beavers","OREGON ST","55","C","2024","2","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","157697","","393449","","Ben Reznik","colorado-buffaloes","COLORADO","72","T","2024","65","0","0","0","0","0","65","64.9","","","","0","0-0","0","0","0"
"","","157702","","400308","","Brady Kopetz","colorado-buffaloes","COLORADO","86","TE","2024","1","0","0","0","1","0","0","60","","","","0","0-0","0","0","0"
"","","157703","","398458","","Cole Boscia","california-golden-bears","CAL","82","WR","2024","65","30","17","18","0","0","0","58.3","","","","6","0-0","1","0","0"
"","","157727","","406378","","Hayden Hansen","florida-gators","FLORIDA","89","TE","2024","83","13","0","0","3","0","66","69.3","","","","1","0-0","1","0","0"
"","","157730","","386980","","Trevor Etienne","georgia-bulldogs","GEORGIA","01","HB","2024","7","2","0","0","5","0","0","59.7","60","","","0","0-0","0","0","0"
"","","157733","","395523","","Trey Smack","florida-gators","FLORIDA","S29","K","2024","143","0","76","0","0","0","66","63.9","88.3","","89.3","67","0-0","0","0","0"
"","","157734","","420361","","Javion Toombs","florida-gators","FLORIDA","D37","CB","2024","47","0","46","0","0","0","0","62","","","","5","0-0","1","1","0"
"","","157735","","387015","","Kamari Wilson","arizona-state-sun-devils","ARIZONA ST","D20","S","2024","124","13","78","9","15","3","0","58.6","","","","6","0-0","1","2","0"
"","","157739","","400943","","Arlis Boardingham","florida-gators","FLORIDA","08","TE","2024","2","1","0","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","157740","","395382","","Caleb Douglas","texas-tech-red-raiders","TEXAS TECH","05","WR","2024","81","70","4","4","0","0","0","57.6","59.9","","","5","0-0","0","0","0"
"","","157742","","387001","","Miguel Mitchell","arkansas-razorbacks","ARKANSAS","D16","S","2024","26","5","19","2","0","0","0","63.2","","","","0","0-0","0","0","0"
"","","157743","","386994","","Chris McClellan","missouri-tigers","MISSOURI","D07","DI","2024","50","0","0","13","0","36","0","60","","","","0","0-0","0","0","0"
"","","157745","","395403","","Jalen Farmer","kentucky-wildcats","KENTUCKY","52","G","2024","49","0","0","0","0","0","43","65","","","","0","0-0","0","0","0"
"","","157746","","399521","","Bryce Capers","florida-gators","FLORIDA","D36","ED","2024","2","0","2","0","0","0","0","60.6","","","","0","0-0","0","0","0"
"","","157747","","395522","","Jack Pyburn","florida-gators","FLORIDA","D44","ED","2024","161","59","1","22","58","20","0","72.2","","","","5","0-0","1","0","0"
"","","157749","","386986","","Shemar James","florida-gators","FLORIDA","D06","LB","2024","115","1","26","16","28","41","0","54.6","","","","2","0-0","0","0","2"
"","","157751","","387003","","Devin Moore","florida-gators","FLORIDA","D28","CB","2024","32","0","1","17","0","13","0","61.9","","","","2","0-0","0","0","0"
"","","157752","","387007","","Tyreak Sapp","florida-gators","FLORIDA","D94","ED","2024","67","23","0","13","14","16","0","62.1","","","","0","0-0","0","0","0"
"","","157758","","425504","","Sterling Lockett","kansas-state-wildcats","KANSAS ST","06","WR","2024","22","1","0","18","0","0","0","60.8","59.9","67.2","","1","0-0","0","0","0"
"","","157761","","407438","","Tyson Struber","kansas-state-wildcats","KANSAS ST","D33","LB","2024","24","6","7","9","0","0","0","64.5","","","","0","0-0","0","0","0"
"","","157762","","391406","","Anthony Frias II","ucla-bruins","UCLA","29","HB","2024","114","50","11","15","37","0","0","72.5","","","","8","0-0","4","0","0"
"","","157765","","407449","","La'James White","kansas-state-wildcats","KANSAS ST","47","HB","2024","18","18","0","0","0","0","0","57.8","","","","1","0-0","0","0","0"
"","","157766","","407386","","Drake Bequeaith","kansas-state-wildcats","KANSAS ST","53","G","2024","67","0","0","0","0","0","66","59.9","","","","1","1-0","0","0","0"
"","","157767","","407392","","Michael Capria","kansas-state-wildcats","KANSAS ST","66","C","2024","55","0","0","0","0","0","54","65.9","","","","0","0-0","0","0","0"
"","","157768","","406462","","Jalen Klemm","arizona-state-sun-devils","ARIZONA ST","56","G","2024","1","0","0","0","0","0","1","60","","","","0","0-0","0","0","0"
"","","157770","","425505","","John Pastore","kansas-state-wildcats","KANSAS ST","78","T","2024","42","0","0","0","0","0","41","64.1","","","","0","0-0","0","0","0"
"","","157772","","418217","","Garrett Oakley","kansas-state-wildcats","KANSAS ST","86","TE","2024","18","0","0","0","0","0","13","62.2","","","","1","0-0","0","0","0"
"","","157773","","407419","","Brayden Loftin","kansas-state-wildcats","KANSAS ST","87","TE","2024","35","12","0","0","0","0","20","61.5","","","","0","0-0","0","0","0"
"","","157775","","388809","","Uso Seumalo","kansas-state-wildcats","KANSAS ST","D99","DI","2024","109","0","0","10","25","33","37","61.8","","","","1","0-0","0","0","0"
"","","157777","","388804","","Jacob Parrish","kansas-state-wildcats","KANSAS ST","D10","CB","2024","52","1","0","9","0","39","0","48","","62.3","","1","1-0","0","0","0"
"","","157778","","407403","","Joe Hall III","kansas-state-wildcats","KANSAS ST","D13","CB","2024","6","0","2","0","4","0","0","60.1","","","","0","0-0","0","0","0"
"","","157779","","407396","","Jet Dineen","kansas-state-wildcats","KANSAS ST","D14","S","2024","125","64","14","44","0","0","0","66.3","","","","9","0-0","0","0","0"
"","","157780","","388805","","VJ Payne","kansas-state-wildcats","KANSAS ST","D19","S","2024","52","0","0","9","0","40","0","61.1","","","","0","0-0","0","0","0"
"","","157781","","388808","","Kobe Savage","oregon-ducks","OREGON","D05","S","2024","75","0","13","9","0","46","0","62.9","","","","0","0-0","0","0","0"
"","","157782","","407422","","Colby McCalister","kansas-state-wildcats","KANSAS ST","D02","S","2024","103","2","39","24","22","13","0","68.3","","","","8","0-0","3","0","0"
"","","157784","","428664","","Gavin Meyers","kansas-state-wildcats","KANSAS ST","D40","LB","2024","2","0","2","0","0","0","0","60.4","","","","0","0-0","0","0","0"
"","","157786","","397754","","Tobi Osunsanmi","kansas-state-wildcats","KANSAS ST","D44","ED","2024","31","0","13","3","0","13","0","66","","","","3","0-0","1","0","0"
"","","157787","","407451","","Zach Wittenberg","kansas-state-wildcats","KANSAS ST","D48","LB","2024","180","51","78","1","47","1","0","60.3","","","","19","0-0","2","3","2"
"","","157790","","398502","","Mason Olguin","kansas-state-wildcats","KANSAS ST","S16","LS","2024","114","0","0","0","47","0","64","42.1","","","","13","0-0","0","0","2"
"","","157792","","386007","","Ollie Gordon II","oklahoma-state-cowboys","OKLA STATE","00","HB","2024","7","0","0","0","0","0","0","","","","","3","0-0","0","0","0"
"","","157794","","386012","","Stephon Johnson Jr.","houston-cougars","HOUSTON","05","WR","2024","4","0","0","0","1","0","0","60","","","","0","0-0","0","0","0"
"","","157806","","423484","","Davis Dotson","oklahoma-state-cowboys","OKLA STATE","78","G","2024","21","0","0","0","0","0","21","62.9","","","","0","0-0","0","0","0"
"","","157809","","385814","","Cameron Epps","oklahoma-state-cowboys","OKLA STATE","D07","CB","2024","38","0","5","14","0","18","0","64.1","","","","0","0-0","0","0","0"
"","","157811","","393550","","Chance Clements","oklahoma-state-cowboys","OKLA STATE","D31","LB","2024","232","78","53","41","55","0","0","75.6","","","","19","1-0","3","2","1"
"","","157812","","393543","","Gabe Brown","oklahoma-state-cowboys","OKLA STATE","D32","LB","2024","59","13","9","11","22","2","0","62","","","","3","0-0","0","0","0"
"","","157813","","369643","","Garrick Martin","oklahoma-state-cowboys","OKLA STATE","D37","S","2024","103","36","25","20","17","2","0","49.7","","","","7","2-0","0","1","0"
"","","157821","","393547","","DeSean Brown","oklahoma-state-cowboys","OKLA STATE","D87","ED","2024","21","0","0","1","0","18","0","59.3","","","","0","0-0","0","0","0"
"","","157822","","415798","","Landon Dean","oklahoma-state-cowboys","OKLA STATE","D88","ED","2024","2","0","0","0","0","2","0","59.1","","","","0","0-0","0","0","0"
"","","157823","","412642","","Jaleel Johnson","oklahoma-state-cowboys","OKLA STATE","D95","ED","2024","17","0","0","1","0","16","0","59.3","","","","0","0-0","0","0","0"
"","","157861","","393321","","Marquise Robinson","arkansas-razorbacks","ARKANSAS","D13","CB","2024","88","0","17","25","0","41","0","64.4","","","","5","0-0","2","1","0"
"","","157870","","394661","","Khalil Jacobs","missouri-tigers","MISSOURI","D29","LB","2024","45","0","2","18","16","6","0","62.8","","","","0","0-0","0","0","0"
"","","157878","","385503","","Kelly Akharaiyi","mississippi-state-bulldogs","MISS STATE","01","WR","2024","2","0","1","0","0","0","0","60","","","","1","0-0","0","0","0"
"","","157942","","386549","","Devin Grant","syracuse-orange","SYRACUSE","D23","S","2024","78","1","5","17","2","50","0","52.4","","","","1","1-0","0","0","0"
"","","157957","","401421","","Cameron Ball","mississippi-state-bulldogs","MISS STATE","10","TE","2024","51","0","0","0","0","0","51","64.3","","","","0","0-0","0","0","0"
"","","157977","","393557","","Aveon Grose","michigan-state-spartans","MICH STATE","D30","S","2024","196","64","55","28","44","3","0","42.5","","","","20","2-1","1","0","5"
"","","157988","","385705","","Aidan Laros","kentucky-wildcats","KENTUCKY","S48","P","2024","85","0","49","0","33","0","0","64","83.1","79.5","","61","0-0","0","0","0"
"","","158004","","387231","","Davion Carter","texas-tech-red-raiders","TEXAS TECH","56","G","2024","69","0","0","0","0","0","64","66.4","","","","0","0-0","0","0","0"
"","","158055","","426798","","Zeke Williams","purdue-boilermakers","PURDUE","D27","CB","2024","7","0","3","2","0","2","0","61.1","","","","0","0-0","0","0","0"
"","","158070","","386722","","Jaren Kanak","oklahoma-sooners","OKLAHOMA","D07","LB","2024","244","60","60","56","60","3","0","63.2","","","","19","2-0","3","2","2"
"","","158071","","397109","","Kip Lewis","oklahoma-sooners","OKLAHOMA","D10","LB","2024","54","0","11","9","0","31","0","71.9","","","","3","0-0","2","0","0"
"","","158072","","391717","","Kaden Helms","oklahoma-sooners","OKLAHOMA","18","TE","2024","17","0","0","0","0","0","16","62.8","","","","0","0-0","0","0","0"
"","","158074","","395307","","Robert Spears-Jennings","oklahoma-sooners","OKLAHOMA","D03","S","2024","114","1","8","10","50","39","0","71.2","","","","10","2-0","2","2","1"
"","","158077","","407013","","Ben Anderson","oklahoma-sooners","OKLAHOMA","S50","LS","2024","119","0","0","0","60","0","53","74","","","","8","0-0","2","0","0"
"","","158078","","386683","","Gavin Freeman","oklahoma-state-cowboys","OKLA STATE","17","WR","2024","19","13","0","6","0","0","0","60.4","60.2","64","","7","0-0","0","0","0"
"","","158080","","386745","","R Mason Thomas","oklahoma-sooners","OKLAHOMA","D32","ED","2024","43","0","2","13","0","25","0","62.6","","","","0","0-0","0","0","0"
"","","158081","","386740","","Jacob Sexton","oklahoma-sooners","OKLAHOMA","76","G","2024","36","0","0","0","1","0","27","63.3","","","","1","1-0","0","0","0"
"","","158084","","386753","","Gentry Williams","oklahoma-sooners","OKLAHOMA","D09","CB","2024","1","0","0","1","0","0","0","60","","","","0","0-0","0","0","0"
"","","158085","","386671","","Jovantae Barnes","oklahoma-sooners","OKLAHOMA","02","HB","2024","10","0","0","7","0","0","0","63.8","","","","0","0-0","0","0","0"
"","","158086","","386741","","Jake Taylor","oklahoma-sooners","OKLAHOMA","79","T","2024","2","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","158088","","395314","","Gavin Sawchuk","oklahoma-sooners","OKLAHOMA","27","HB","2024","54","29","9","13","0","0","0","62.3","","","","1","0-0","0","0","0"
"","","158089","","396666","","Kobie McKinzie","oklahoma-sooners","OKLAHOMA","D11","LB","2024","32","3","0","6","0","22","0","61","","","","0","0-0","0","0","0"
"","","158094","","407259","","Gavin Marshall","maryland-terrapins","MARYLAND","S46","K","2024","6","0","5","0","0","0","1","60","66.4","","60","1","0-0","0","0","0"
"","","158096","","386732","","Jason Llewellyn","texas-tech-red-raiders","TEXAS TECH","89","TE","2024","55","6","0","0","47","0","0","60.3","","","","6","0-0","2","0","2"
"","","158097","","386751","","Tawee Walker","wisconsin-badgers","WISCONSIN","03","HB","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","158098","","401497","","Owen Heinecke","oklahoma-sooners","OKLAHOMA","D38","LB","2024","242","59","63","58","57","1","0","69","","","","23","2-0","4","1","1"
"","","158101","","395552","","Peyton Williams","south-carolina-gamecocks","S CAROLINA","D31","S","2024","168","52","76","40","0","0","0","69.1","61.8","57.7","","6","0-0","1","1","1"
"","","158108","","394952","","Bryan Thomas Jr.","south-carolina-gamecocks","S CAROLINA","D46","ED","2024","10","0","0","4","0","3","0","62.1","","","","0","0-0","0","0","0"
"","","158113","","412623","","Jace Blackshear","south-carolina-gamecocks","S CAROLINA","D30","CB","2024","11","0","0","11","0","0","0","62.7","","","","0","0-0","0","0","0"
"","","158114","","407208","","Braden Davis","syracuse-orange","SYRACUSE","10","QB","2024","1","1","0","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","158116","","386561","","DQ Smith","south-carolina-gamecocks","S CAROLINA","D01","S","2024","95","0","0","17","36","32","0","61.2","","","","1","0-0","0","0","0"
