"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","DEF","DEF%","RUND","PRSH","COV","DEF GRD","RUND GRD","PRSH GRD","COV","KEY","PEN","BP","TKL","AST","MT","STOP"
"","","99308","","328029","","Kody Walterscheid","oklahoma-state-cowboys","OKLA STATE","D96","ED","2024","485","0.0007","244","241","0","58.1","63.7","49.2","60.2","67","0-0","0","17","4","2","13"
"","","99314","","325353","","Garmon Randolph","baylor-bears","BAYLOR","D05","ED","2024","341","0.0005","156","111","74","67.8","66.5","68.1","60.8","64","0-0","0","22","6","9","18"
"","","99328","","330664","","Kori Roberson Jr.","smu-mustangs","SMU","D92","DI","2024","313","0.0005","132","181","0","65.9","67.8","65.4","62.2","71","3-0","3","14","5","1","9"
"","","99340","","328024","","Xavier Ross","oklahoma-state-cowboys","OKLA STATE","D56","DI","2024","339","0.0005","160","178","1","52","49","58.7","59.9","81","1-1","1","6","2","2","8"
"","","99370","","325156","","David Gbenda","texas-longhorns","TEXAS","D33","LB","2024","314","0.0005","178","14","122","81.7","84.5","55.3","75.5","90","1-0","0","45","19","9","30"
"","","99374","","339651","","Jared Bartlett","cincinnati-bearcats","CINCINNATI","D07","LB","2024","528","0.0008","237","78","213","69.1","70.8","72.6","54.2","145","0-0","2","44","17","15","36"
"","","99388","","348168","","Austin Moore","kansas-state-wildcats","KANSAS ST","D41","LB","2024","714","0.0011","286","114","314","73.4","80.3","58.8","64.8","172","1-0","0","47","28","11","31"
"","","99396","","325312","","Matt Jones","baylor-bears","BAYLOR","D02","LB","2024","852","0.0013","388","109","355","67.3","79","74.5","40.8","231","1-0","3","81","32","19","58"
"","","99499","","337551","","Noah Guzman","houston-cougars","HOUSTON","D06","S","2024","56","0.0001","41","0","15","66.8","69","","62.5","7","0-0","0","7","3","1","2"
"","","99511","","349167","","Griffin Speaks","auburn-tigers","AUBURN","D39","S","2024","11","0","7","0","4","59.5","71","","47.6","3","0-0","0","1","1","0","1"
"","","99521","","349981","","Brendan Mott","kansas-state-wildcats","KANSAS ST","D38","ED","2024","575","0.0008","228","335","12","75.2","77.6","66.6","67","152","0-0","0","27","12","6","29"
"","","99550","","339734","","Keenan Garber","kansas-state-wildcats","KANSAS ST","D01","CB","2024","615","0.0009","242","6","367","58.7","47.6","67","60.7","75","6-2","0","31","6","9","7"
"","","99553","","336558","","Darien Porter","iowa-state-cyclones","IOWA STATE","D10","CB","2024","425","0.0006","218","6","201","79.3","36.8","55","90","36","0-0","0","14","5","5","5"
"","","99725","","324896","","Chico Bennett Jr.","virginia-cavaliers","VIRGINIA","D15","ED","2024","604","0.0009","240","339","25","69.2","69.6","68.2","67.8","138","5-2","0","32","9","10","28"
"","","99726","","348082","","Nate Temple","pittsburgh-panthers","PITTSBURGH","D06","ED","2024","56","0.0001","19","36","1","58.5","65","53","60","5","0-0","0","1","0","0","1"
"","","99728","","324959","","Demetrius Knight Jr.","south-carolina-gamecocks","S CAROLINA","D17","LB","2024","573","0.0008","253","32","288","83","85.8","78.4","74.7","121","2-0","0","65","25","10","30"
"","","99730","","348426","","Travis Jay","colorado-buffaloes","COLORADO","D04","S","2024","26","0","22","0","4","65.2","65.7","","62","1","0-0","0","6","0","1","0"
"","","99732","","324831","","Joseph Charleston","missouri-tigers","MISSOURI","D28","S","2024","450","0.0007","202","2","246","74.2","75.5","56.2","73","31","0-0","0","27","5","5","8"
"","","99748","","325536","","Eugene Asante","auburn-tigers","AUBURN","D09","LB","2024","512","0.0008","225","61","226","63.7","64.3","84.6","50.2","119","0-0","0","36","14","10","23"
"","","99757","","336480","","Antonio Clary","virginia-cavaliers","VIRGINIA","D00","S","2024","295","0.0004","125","4","166","79.6","86.9","69.1","74.3","31","0-0","0","34","10","5","15"
"","","99758","","340274","","Quashon Fuller","maryland-terrapins","MARYLAND","D05","ED","2024","453","0.0007","205","245","3","56.2","51.3","54.5","68","104","0-0","1","17","10","3","14"
"","","99759","","330224","","Brandon George","pittsburgh-panthers","PITTSBURGH","D30","LB","2024","717","0.0011","295","135","287","68","78.7","63.9","52.4","186","3-0","0","55","24","8","34"
"","","99761","","324957","","Kenan Johnson","utah-utes","UTAH","D01","CB","2024","13","0","6","0","7","59.7","63.7","","57.7","1","0-0","0","2","1","0","0"
"","","99789","","324823","","LaVonta Bentley","colorado-buffaloes","COLORADO","D20","LB","2024","663","0.001","349","100","214","63.2","76.6","50.4","46.2","151","0-0","0","42","22","9","33"
"","","99793","","325389","","Brendan Gant","colorado-buffaloes","COLORADO","D38","LB","2024","51","0.0001","37","1","13","63","55.6","64.5","66.9","15","0-0","0","3","2","1","1"
"","","99808","","350158","","Kevon Darton","arizona-wildcats","ARIZONA","D45","DI","2024","171","0.0003","80","90","1","61","65.4","54.8","64.3","43","1-0","0","12","1","3","9"
"","","99816","","341022","","C.J. Clark","miami-fl-hurricanes","MIAMI FL","D05","DI","2024","345","0.0005","149","196","0","69.4","75.6","54.6","73.1","60","0-0","0","14","8","2","12"
"","","99824","","337028","","Drew Tuazama","ucla-bruins","UCLA","D15","ED","2024","9","0","5","4","0","66","61.7","66","","4","0-0","0","2","0","0","1"
"","","99830","","348066","","DeAndre Jules","south-carolina-gamecocks","S CAROLINA","D99","DI","2024","142","0.0002","72","70","0","72.1","76.5","57.6","60","37","0-0","0","13","5","3","8"
"","","99832","","349374","","Josh Fuga","virginia-tech-hokies","VA TECH","D06","DI","2024","348","0.0005","161","186","1","63.8","65.7","61.9","61.3","62","2-0","1","9","6","2","9"
"","","99842","","339635","","Mike Lockhart","smu-mustangs","SMU","D09","DI","2024","226","0.0003","98","128","0","73.6","77.2","64.4","61.7","52","1-0","3","14","7","2","11"
"","","99845","","327613","","Ben Smiley III","virginia-cavaliers","VIRGINIA","D10","ED","2024","235","0.0003","80","148","7","56.2","51.7","66.6","56.3","63","2-1","0","7","0","4","4"
"","","99849","","339387","","Steve Linton","baylor-bears","BAYLOR","D10","ED","2024","337","0.0005","140","131","66","64.8","64.1","77.2","53.6","89","4-0","0","22","1","6","20"
"","","99852","","340633","","Kevin Hester Jr.","north-carolina-tar-heels","N CAROLINA","D98","DI","2024","504","0.0007","250","250","4","62.3","64.3","56.6","59.5","108","0-0","0","21","11","1","18"
"","","99854","","348460","","D'Quan Douse","michigan-state-spartans","MICH STATE","D94","DI","2024","350","0.0005","195","154","1","71.1","72.1","69.2","63.9","102","3-0","0","24","3","1","21"
"","","99856","","348396","","Malcolm Ray","rutgers-scarlet-knights","RUTGERS","D09","DI","2024","411","0.0006","185","226","0","71.4","61.1","79.2","62.5","113","1-1","0","21","5","6","10"
"","","100211","","386388","","Josh McCarty","pittsburgh-panthers","PITTSBURGH","D35","S","2024","2","0","2","0","0","60.1","60","","","0","0-0","0","0","0","0","0"
"","","100273","","338926","","Tyrone Broden","arkansas-razorbacks","ARKANSAS","05","WR","2024","1","0","1","0","0","60","60","","","1","0-0","0","0","0","0","0"
"","","100302","","326352","","Kempton Shine","virginia-cavaliers","VIRGINIA","D29","CB","2024","695","0.001","301","0","394","74.2","54.4","","76.6","66","0-0","0","31","6","10","10"
"","","100330","","339642","","Corey Thomas Jr.","virginia-cavaliers","VIRGINIA","D03","S","2024","665","0.001","293","6","366","69.4","78.4","63.9","64.1","75","1-0","0","43","16","7","24"
"","","100340","","330397","","Anthony Johnson","pittsburgh-panthers","PITTSBURGH","D50","DI","2024","19","0","10","9","0","51","51.4","57.1","","4","0-0","0","0","1","0","0"
"","","100347","","325799","","Ronald McGee","kansas-jayhawks","KANSAS","D99","ED","2024","48","0.0001","24","22","2","59.1","59.1","66.2","60.2","12","1-1","0","1","2","0","1"
"","","100376","","340247","","Nicolas Toomer","indiana-hoosiers","INDIANA","D15","S","2024","15","0","11","0","4","62.6","61.5","","61.4","0","0-0","0","0","0","0","0"
"","","100377","","351142","","Salim Turner-Muhammad","purdue-boilermakers","PURDUE","D07","CB","2024","6","0","6","0","0","63.7","63.7","","","2","0-0","0","1","1","0","1"
"","","100378","","330533","","Trikweze Bridges","florida-gators","FLORIDA","D07","S","2024","659","0.001","295","12","352","70.4","77.7","53.6","69.5","73","3-0","0","52","16","14","18"
"","","100382","","351956","","Miles Williams","california-golden-bears","CAL","D04","S","2024","791","0.0012","312","8","471","62.6","70.5","52.5","58.6","62","1-0","0","46","9","12","16"
"","","100389","","324951","","Asa Turner","florida-gators","FLORIDA","D20","S","2024","35","0.0001","14","0","21","61.9","62.5","","60.8","1","0-0","0","1","0","0","0"
"","","100390","","362487","","Mishael Powell","miami-fl-hurricanes","MIAMI FL","D00","S","2024","801","0.0012","305","22","474","77.3","55.3","92.8","79.9","65","0-0","0","31","4","9","6"
"","","100391","","325115","","JaTravis Broughton","tcu-horned-frogs","TCU","D13","CB","2024","494","0.0007","247","2","245","50.6","71.5","57.1","47.6","57","7-1","0","35","7","6","6"
"","","100407","","350978","","Connor Soelle","oregon-ducks","OREGON","D22","LB","2024","49","0.0001","16","0","33","70.7","62.8","","71","11","0-0","0","6","0","1","4"
"","","100432","","351056","","Siale Taupaki","ucla-bruins","UCLA","D92","DI","2024","272","0.0004","126","146","0","56.6","54.9","62.4","61.6","71","2-0","0","16","9","3","7"
"","","100444","","338918","","Stanley Ta'ufo'ou","arizona-wildcats","ARIZONA","D47","DI","2024","415","0.0006","197","216","2","62.4","59.1","64.6","63.5","111","1-0","0","19","12","10","18"
"","","100451","","328103","","Kristian Williams","missouri-tigers","MISSOURI","D05","DI","2024","501","0.0007","244","257","0","71.3","73.9","64.9","60.9","129","2-1","2","25","8","5","17"
"","","100456","","339959","","Aeneas DiCosmo","vanderbilt-commodores","VANDERBILT","D00","ED","2024","173","0.0003","84","88","1","74.5","80.5","60.5","60","39","0-0","0","15","3","3","14"
"","","100458","","330315","","Tristan Sinclair","stanford-cardinal","STANFORD","D08","LB","2024","615","0.0009","230","75","310","65.6","69.6","70.8","58.4","139","2-0","0","57","17","9","41"
"","","100487","","324949","","Alphonzo Tuputala","washington-huskies","WASHINGTON","D11","LB","2024","756","0.0011","357","150","249","63.4","59.4","65.8","66.1","164","2-1","0","58","22","6","34"
"","","100488","","351403","","Drew Fowler","washington-huskies","WASHINGTON","D54","LB","2024","98","0.0001","56","2","40","59.7","67.9","56.9","51.3","20","0-0","0","9","5","2","5"
"","","100494","","351284","","Kyle Thornton","washington-state-cougars","WASH STATE","D52","LB","2024","730","0.0011","272","92","366","64.9","57.9","52.6","74.4","128","1-0","0","59","17","14","33"
"","","100558","","351689","","Myles Jernigan","louisville-cardinals","LOUISVILLE","D33","ED","2024","173","0.0003","68","94","11","63.4","63.4","59.7","64.2","38","0-0","1","8","2","3","7"
"","","100595","","389064","","Sitiveni Havili-Kaufusi","ucla-bruins","UCLA","D95","DI","2024","255","0.0004","105","150","0","55.7","61.4","56.9","","69","3-0","0","9","4","3","6"
"","","100607","","325457","","Jonathan McGill","smu-mustangs","SMU","D02","S","2024","794","0.0012","315","13","466","75.5","64","56.3","80.9","63","1-0","0","42","14","8","12"
"","","100612","","328168","","Craig Woodson","california-golden-bears","CAL","D02","S","2024","788","0.0012","308","7","473","89.2","85.6","63.7","88.9","76","1-0","0","74","13","8","24"
"","","100655","","341036","","Kain Medrano","ucla-bruins","UCLA","D20","LB","2024","699","0.001","265","64","370","71.7","67.3","71.4","76.3","165","2-0","0","64","14","29","39"
"","","100673","","325415","","Tre'shon Devones","duke-blue-devils","DUKE","D24","CB","2024","64","0.0001","27","1","36","56.5","57.5","58.3","57","6","0-0","0","2","1","0","0"
"","","100722","","325414","","De'Braylon Carroll","texas-tech-red-raiders","TEXAS TECH","D52","DI","2024","364","0.0005","163","201","0","73.7","73.2","67.9","60","98","0-0","0","12","6","1","10"
"","","100942","","352025","","Hakeem Ajijolaiya","tcu-horned-frogs","TCU","D93","DI","2024","143","0.0002","83","60","0","76.3","82","55.7","","38","0-0","0","8","2","2","7"
"","","101091","","348691","","Jaise Oliver","tcu-horned-frogs","TCU","D25","S","2024","64","0.0001","22","3","39","57.6","67.1","47","56.3","10","0-0","0","5","3","2","2"
"","","101162","","339937","","Isaiah Bagnah","byu-cougars","BYU","D13","ED","2024","410","0.0006","194","163","53","65.5","67.3","64","57.8","74","1-0","2","16","7","7","7"
"","","101308","","351963","","Davaughn Celestine","smu-mustangs","SMU","D25","S","2024","42","0.0001","19","1","22","67.6","71.5","60","64.4","2","0-0","0","7","0","0","1"
"","","101343","","328062","","Ajani Carter","houston-cougars","HOUSTON","D12","CB","2024","360","0.0005","163","7","190","55.8","66.7","72.7","51.8","36","2-0","0","17","3","2","7"
"","","101373","","336472","","Javin Wright","nebraska-cornhuskers","NEBRASKA","D33","LB","2024","230","0.0003","84","7","139","62.2","65.6","65.1","58.5","42","0-0","0","22","13","3","11"
"","","101377","","350318","","Quinten Johnson","michigan-wolverines","MICHIGAN","D28","S","2024","669","0.001","247","25","397","72.2","74","77","69.7","45","2-0","2","38","12","4","12"
"","","101381","","350308","","Keshaun Harris","michigan-wolverines","MICHIGAN","D36","CB","2024","11","0","5","0","6","66.4","60","","65.7","0","0-0","0","1","0","0","1"
"","","101396","","326485","","Josh Sanguinetti","indiana-hoosiers","INDIANA","D19","S","2024","266","0.0004","80","0","186","72","72.8","","70.6","22","0-0","0","20","6","3","8"
"","","101401","","330787","","Jermari Harris","iowa-hawkeyes","IOWA","D27","CB","2024","565","0.0008","237","1","327","82.5","61.8","60","85.8","49","0-0","0","24","4","10","9"
"","","101402","","351054","","Sebastian Castro","iowa-hawkeyes","IOWA","D29","S","2024","718","0.0011","291","32","395","66.1","76.2","52.2","63.7","107","1-0","0","48","11","12","21"
"","","101403","","350818","","Kyler Fisher","iowa-hawkeyes","IOWA","D37","LB","2024","215","0.0003","101","14","100","72.6","68.2","66.4","73.2","37","0-0","0","17","9","2","9"
"","","101405","","324899","","Noah Potter","north-carolina-state-wolfpack","NC STATE","D97","ED","2024","382","0.0006","157","225","0","60","57.7","62","","75","1-1","3","9","5","4","6"
"","","101407","","337581","","Hakeem Beamon","penn-state-nittany-lions","PENN STATE","D51","DI","2024","107","0.0002","46","61","0","62.1","59.6","62.5","","30","0-0","0","1","0","0","1"
"","","101408","","328106","","Smith Vilbert","penn-state-nittany-lions","PENN STATE","D92","ED","2024","339","0.0005","150","176","13","65.8","61.7","65.8","61.8","63","0-0","1","7","3","1","6"
"","","101409","","361704","","Gio Paez","lsu-tigers","LSU","D99","DI","2024","424","0.0006","208","216","0","64.3","65","63.3","62.8","95","2-0","1","15","5","4","11"
"","","101410","","352293","","Rodas Getachew-Johnson","texas-am-aggies","TEXAS A&M","D56","DI","2024","223","0.0003","97","126","0","70.4","80.6","56","60","49","1-1","0","6","5","1","7"
"","","101415","","350863","","Sulaiman Kpaka","mississippi-state-bulldogs","MISS STATE","D08","DI","2024","519","0.0008","274","245","0","57.5","59.2","53.1","60","113","0-0","0","20","5","5","16"
"","","101424","","325434","","Anthony Booker Jr.","smu-mustangs","SMU","D10","DI","2024","372","0.0005","180","192","0","64.9","66.2","57.5","68","69","0-0","0","12","5","3","9"
"","","101431","","339465","","Logan Richter","minnesota-golden-gophers","MINNESOTA","D96","DI","2024","51","0.0001","22","29","0","57.4","58.6","55.6","","11","0-0","0","1","0","1","1"
"","","101432","","339450","","Trill Carter","auburn-tigers","AUBURN","D92","DI","2024","73","0.0001","39","34","0","60.9","62.8","62.9","60","15","1-0","0","5","0","1","4"
"","","101446","","340231","","Ty Robinson","nebraska-cornhuskers","NEBRASKA","D09","DI","2024","598","0.0009","240","355","3","76.6","70.2","79.5","59.4","163","2-0","4","25","8","8","28"
"","","101455","","330222","","Dvon J-Thomas","penn-state-nittany-lions","PENN STATE","D91","DI","2024","545","0.0008","281","264","0","72.9","73.5","64.9","60.5","146","0-0","1","29","10","9","22"
"","","101457","","350545","","Maverick Hansen","michigan-state-spartans","MICH STATE","D97","DI","2024","261","0.0004","140","121","0","59.4","56.9","57.1","63.6","61","0-0","1","10","4","2","8"
"","","101480","","350353","","Joey Velazquez","ohio-state-buckeyes","OHIO STATE","D39","LB","2024","1","0","0","0","1","60.4","","","60","0","0-0","0","0","0","0","0"
"","","101501","","339998","","Ryan Meed","illinois-fighting-illini","ILLINOIS","D34","LB","2024","382","0.0006","199","27","156","63","66","53.5","59.9","76","1-0","0","37","10","5","14"
"","","101506","","340219","","Derik LeCaptain","minnesota-golden-gophers","MINNESOTA","D35","LB","2024","1","0","1","0","0","60.1","60","","","0","0-0","0","0","0","0","0"
"","","101514","","350164","","Jestin Jacobs","oregon-ducks","OREGON","D04","LB","2024","182","0.0003","90","18","74","67.1","56.5","72","71.8","55","0-0","0","25","6","0","17"
"","","101601","","361729","","John Bullock","nebraska-cornhuskers","NEBRASKA","D05","LB","2024","604","0.0009","242","46","316","72.7","69.3","82.5","68.9","126","0-0","4","54","15","8","32"
"","","101664","","336527","","Bryson Shaw","usc-trojans","USC","D27","S","2024","230","0.0003","90","4","136","66.1","65.8","78.2","65.7","18","1-0","0","17","3","2","3"
"","","101670","","325186","","Marvin Grant","kansas-jayhawks","KANSAS","D04","S","2024","596","0.0009","256","30","310","65","76.2","73","58.7","88","2-1","1","45","18","8","20"
"","","101737","","351075","","Quinn Schulte","iowa-hawkeyes","IOWA","D30","S","2024","789","0.0012","323","2","464","76.6","69.2","56.8","80.9","55","1-0","0","59","10","12","15"
"","","101807","","329552","","Alijah Huzzie","north-carolina-tar-heels","N CAROLINA","D28","CB","2024","823","0.0012","378","8","437","74.2","73.9","59.2","73.2","66","3-0","0","35","9","8","17"
"","","101993","","330618","","James Carpenter","indiana-hoosiers","INDIANA","D99","DI","2024","573","0.0008","221","350","2","70.5","69.1","74.2","58.4","170","5-0","2","21","11","6","21"
"","","102650","","328035","","Bryquice Brown","boston-college-eagles","BOSTON COL","D19","CB","2024","196","0.0003","64","1","131","61.6","62.3","60","61.3","27","1-0","0","17","2","3","4"
"","","102668","","326120","","Anthony Switzer","arkansas-razorbacks","ARKANSAS","D25","LB","2024","211","0.0003","99","21","91","61.6","70","51.7","58.4","42","1-0","0","15","9","5","8"
"","","102686","","330287","","K.J. Wallace","ucla-bruins","UCLA","D07","S","2024","630","0.0009","210","19","401","67.5","75.9","63.4","68","84","6-2","0","44","6","2","14"
"","","102725","","330280","","Nana Osafo-Mensah","tcu-horned-frogs","TCU","D54","ED","2024","668","0.001","306","339","23","61.5","63.9","51","80.8","132","0-0","0","29","9","5","31"
